season,week,date,kickoff_time,home_team_tff,away_team_tff,home_goals,away_goals,tff_match_id,source_url
2018-19,6,2018-09-22,19:00,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,1,2,194560,https://www.tff.org/Default.aspx?hafta=6&pageID=1467
2018-19,6,2018-09-23,16:00,KASIMPAŞA A.Ş.,AYTEMİZ ALANYASPOR,1,2,194559,https://www.tff.org/Default.aspx?hafta=6&pageID=1467
2018-19,6,2018-09-23,19:00,ANTALYASPOR A.Ş.,DEMİR GRUP SİVASSPOR,2,1,194562,https://www.tff.org/Default.aspx?hafta=6&pageID=1467
2018-19,6,2018-09-23,19:00,AKHİSARSPOR,GALATASARAY A.Ş.,3,0,194564,https://www.tff.org/Default.aspx?hafta=6&pageID=1467
2018-19,6,2018-09-24,21:00,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş.,1,1,194566,https://www.tff.org/Default.aspx?hafta=6&pageID=1467
2018-19,7,2018-09-28,20:00,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,0,194575,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-09-29,16:00,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,4,2,194570,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-09-29,16:00,AYTEMİZ ALANYASPOR,AKHİSARSPOR,2,1,194574,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-09-29,19:00,BEŞİKTAŞ A.Ş.,KAYSERİSPOR,2,0,194573,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-09-30,13:30,DEMİR GRUP SİVASSPOR,BURSASPOR,2,0,194571,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-09-30,16:00,GÖZTEPE A.Ş.,ATİKER KONYASPOR,3,2,194576,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-09-30,19:00,ÇAYKUR RİZESPOR A.Ş.,FENERBAHÇE A.Ş.,3,0,194569,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-10-01,20:00,MKE ANKARAGÜCÜ,ANTALYASPOR A.Ş.,0,1,194568,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,7,2018-10-01,20:00,MEDİPOL BAŞAKŞEHİR FK,EVKUR YENİ MALATYASPOR,1,1,194572,https://www.tff.org/Default.aspx?hafta=7&pageID=1467
2018-19,8,2018-10-05,20:00,KASIMPAŞA A.Ş.,GÖZTEPE A.Ş.,3,1,194582,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-06,13:30,KAYSERİSPOR,ÇAYKUR RİZESPOR A.Ş.,2,2,194584,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-06,16:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,AYTEMİZ ALANYASPOR,1,0,194578,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-06,16:00,BURSASPOR,MKE ANKARAGÜCÜ,1,0,194585,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-06,19:00,ANTALYASPOR A.Ş.,GALATASARAY A.Ş.,0,1,194580,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-07,13:30,EVKUR YENİ MALATYASPOR,DEMİR GRUP SİVASSPOR,4,4,194577,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-07,18:00,FENERBAHÇE A.Ş.,MEDİPOL BAŞAKŞEHİR FK,0,0,194579,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-07,19:00,AKHİSARSPOR,TRABZONSPOR A.Ş.,1,3,194581,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,8,2018-10-07,20:30,ATİKER KONYASPOR,BEŞİKTAŞ A.Ş.,2,2,194583,https://www.tff.org/Default.aspx?hafta=8&pageID=1467
2018-19,9,2018-10-19,20:30,GALATASARAY A.Ş.,BURSASPOR,1,1,194588,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-20,13:30,KASIMPAŞA A.Ş.,AKHİSARSPOR,5,0,194587,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-20,16:00,MEDİPOL BAŞAKŞEHİR FK,KAYSERİSPOR,1,0,194586,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-20,19:00,DEMİR GRUP SİVASSPOR,FENERBAHÇE A.Ş.,0,0,194590,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-21,13:30,ÇAYKUR RİZESPOR A.Ş.,ATİKER KONYASPOR,1,1,194591,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-21,16:00,MKE ANKARAGÜCÜ,EVKUR YENİ MALATYASPOR,1,0,194589,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-21,16:00,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,0,1,194593,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-21,19:00,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş.,2,0,194594,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,9,2018-10-22,20:00,TRABZONSPOR A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,0,194592,https://www.tff.org/Default.aspx?hafta=9&pageID=1467
2018-19,10,2018-10-26,20:30,BURSASPOR,AYTEMİZ ALANYASPOR,2,0,194596,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-27,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,KASIMPAŞA A.Ş.,1,1,194599,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-27,16:00,ATİKER KONYASPOR,MEDİPOL BAŞAKŞEHİR FK,0,1,194602,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-27,19:00,ANTALYASPOR A.Ş.,TRABZONSPOR A.Ş.,1,1,194598,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-28,13:30,KAYSERİSPOR,DEMİR GRUP SİVASSPOR,2,0,194595,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-28,18:00,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş.,2,0,194597,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-28,20:30,FENERBAHÇE A.Ş.,MKE ANKARAGÜCÜ,1,3,194603,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-29,20:00,AKHİSARSPOR,GÖZTEPE A.Ş.,1,0,194600,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,10,2018-10-29,20:00,BEŞİKTAŞ A.Ş.,ÇAYKUR RİZESPOR A.Ş.,4,1,194601,https://www.tff.org/Default.aspx?hafta=10&pageID=1467
2018-19,11,2018-11-02,21:00,GALATASARAY A.Ş.,FENERBAHÇE A.Ş.,2,2,194612,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-03,13:30,KASIMPAŞA A.Ş.,ANTALYASPOR A.Ş.,1,2,194604,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-03,16:00,AKHİSARSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,1,194610,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-03,19:00,MEDİPOL BAŞAKŞEHİR FK,BEŞİKTAŞ A.Ş.,1,0,194609,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-04,13:30,MKE ANKARAGÜCÜ,KAYSERİSPOR,3,1,194607,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-04,16:00,AYTEMİZ ALANYASPOR,EVKUR YENİ MALATYASPOR,0,1,194611,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-04,19:00,TRABZONSPOR A.Ş.,BURSASPOR,1,1,194605,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-05,20:00,GÖZTEPE A.Ş.,ÇAYKUR RİZESPOR A.Ş.,2,0,194606,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,11,2018-11-05,20:00,DEMİR GRUP SİVASSPOR,ATİKER KONYASPOR,0,0,194608,https://www.tff.org/Default.aspx?hafta=11&pageID=1467
2018-19,12,2018-11-09,20:00,EVKUR YENİ MALATYASPOR,TRABZONSPOR A.Ş.,5,0,194616,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-10,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GÖZTEPE A.Ş.,2,1,194618,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-10,13:30,ATİKER KONYASPOR,MKE ANKARAGÜCÜ,2,0,194620,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-10,16:00,ÇAYKUR RİZESPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,1,2,194619,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-10,19:00,KAYSERİSPOR,GALATASARAY A.Ş.,0,3,194614,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-11,13:30,BURSASPOR,KASIMPAŞA A.Ş.,1,2,194615,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-11,18:00,FENERBAHÇE A.Ş.,AYTEMİZ ALANYASPOR,2,0,194621,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-11,19:00,ANTALYASPOR A.Ş.,AKHİSARSPOR,1,2,194617,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,12,2018-11-11,20:30,BEŞİKTAŞ A.Ş.,DEMİR GRUP SİVASSPOR,1,2,194613,https://www.tff.org/Default.aspx?hafta=12&pageID=1467
2018-19,13,2018-11-23,20:30,GALATASARAY A.Ş.,ATİKER KONYASPOR,1,1,194629,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-24,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,ANTALYASPOR A.Ş.,1,0,194626,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-24,16:00,AYTEMİZ ALANYASPOR,KAYSERİSPOR,5,0,194624,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-24,19:00,MKE ANKARAGÜCÜ,BEŞİKTAŞ A.Ş.,1,4,205810,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-25,13:30,DEMİR GRUP SİVASSPOR,ÇAYKUR RİZESPOR A.Ş.,1,1,194625,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-25,16:00,AKHİSARSPOR,BURSASPOR,2,4,194627,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-25,19:00,TRABZONSPOR A.Ş.,FENERBAHÇE A.Ş.,2,1,194623,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-25,19:00,KASIMPAŞA A.Ş.,EVKUR YENİ MALATYASPOR,3,0,194628,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,13,2018-11-26,20:00,GÖZTEPE A.Ş.,MEDİPOL BAŞAKŞEHİR FK,0,2,194630,https://www.tff.org/Default.aspx?hafta=13&pageID=1467
2018-19,14,2018-11-30,20:00,ÇAYKUR RİZESPOR A.Ş.,MKE ANKARAGÜCÜ,1,1,194632,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-11-30,20:00,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR,2,0,194637,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-12-01,16:00,MEDİPOL BAŞAKŞEHİR FK,DEMİR GRUP SİVASSPOR,0,1,194631,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-12-01,16:00,ANTALYASPOR A.Ş.,GÖZTEPE A.Ş.,1,0,194635,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-12-01,19:00,KAYSERİSPOR,TRABZONSPOR A.Ş.,0,2,194638,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-12-02,16:00,BURSASPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2,1,194633,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-12-02,20:00,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,1,0,194636,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-12-03,20:00,EVKUR YENİ MALATYASPOR,AKHİSARSPOR,1,1,194634,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,14,2018-12-03,20:00,FENERBAHÇE A.Ş.,KASIMPAŞA A.Ş.,2,2,194639,https://www.tff.org/Default.aspx?hafta=14&pageID=1467
2018-19,15,2018-12-07,20:00,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,0,0,194642,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-08,13:30,DEMİR GRUP SİVASSPOR,GÖZTEPE A.Ş.,2,0,194643,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-08,16:00,TRABZONSPOR A.Ş.,ATİKER KONYASPOR,3,0,194646,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-08,19:00,GALATASARAY A.Ş.,ÇAYKUR RİZESPOR A.Ş.,2,2,194647,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-09,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,EVKUR YENİ MALATYASPOR,1,3,194644,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-09,16:00,BURSASPOR,ANTALYASPOR A.Ş.,0,2,194648,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-09,19:00,AKHİSARSPOR,FENERBAHÇE A.Ş.,3,0,194641,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-10,20:00,MKE ANKARAGÜCÜ,MEDİPOL BAŞAKŞEHİR FK,0,1,194640,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,15,2018-12-10,20:00,KASIMPAŞA A.Ş.,KAYSERİSPOR,0,3,194645,https://www.tff.org/Default.aspx?hafta=15&pageID=1467
2018-19,16,2018-12-14,20:30,GÖZTEPE A.Ş.,BURSASPOR,0,0,194651,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-15,13:30,ÇAYKUR RİZESPOR A.Ş.,AYTEMİZ ALANYASPOR,1,1,194649,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-15,13:30,DEMİR GRUP SİVASSPOR,MKE ANKARAGÜCÜ,4,0,194653,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-15,16:00,ATİKER KONYASPOR,KASIMPAŞA A.Ş.,3,2,194656,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-15,19:00,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,1,1,194654,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-16,13:30,EVKUR YENİ MALATYASPOR,ANTALYASPOR A.Ş.,2,0,194652,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-16,16:00,KAYSERİSPOR,AKHİSARSPOR,1,0,194650,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-16,19:00,BEŞİKTAŞ A.Ş.,TRABZONSPOR A.Ş.,2,2,194655,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,16,2018-12-17,20:00,FENERBAHÇE A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2,2,194657,https://www.tff.org/Default.aspx?hafta=16&pageID=1467
2018-19,17,2018-12-22,13:30,MKE ANKARAGÜCÜ,GÖZTEPE A.Ş.,0,3,194658,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-22,16:00,AYTEMİZ ALANYASPOR,MEDİPOL BAŞAKŞEHİR FK,1,1,194665,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-22,19:00,KASIMPAŞA A.Ş.,BEŞİKTAŞ A.Ş.,4,1,194659,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-23,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,KAYSERİSPOR,1,1,194662,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-23,16:00,TRABZONSPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,4,1,194664,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-23,16:00,BURSASPOR,EVKUR YENİ MALATYASPOR,1,1,194666,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-23,19:00,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,4,2,194660,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-24,20:00,ANTALYASPOR A.Ş.,FENERBAHÇE A.Ş.,0,0,194661,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,17,2018-12-24,20:00,AKHİSARSPOR,ATİKER KONYASPOR,0,0,194663,https://www.tff.org/Default.aspx?hafta=17&pageID=1467
2018-19,18,2019-01-18,20:30,AKHİSARSPOR,BEŞİKTAŞ A.Ş.,0,3,194671,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-19,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,ATİKER KONYASPOR,1,2,194672,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-19,13:30,EVKUR YENİ MALATYASPOR,GÖZTEPE A.Ş.,3,2,194675,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-19,16:00,ANTALYASPOR A.Ş.,İSTİKBAL MOBİLYA KAYSERİSPOR,0,0,194673,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-19,19:00,GALATASARAY A.Ş.,MKE ANKARAGÜCÜ,6,0,194667,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-20,16:00,AYTEMİZ ALANYASPOR,DEMİR GRUP SİVASSPOR,2,0,194670,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-20,19:00,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,2,4,194668,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-21,20:00,KASIMPAŞA A.Ş.,ÇAYKUR RİZESPOR A.Ş.,0,1,194669,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,18,2019-01-21,20:00,BURSASPOR,FENERBAHÇE A.Ş.,1,1,194674,https://www.tff.org/Default.aspx?hafta=18&pageID=1467
2018-19,19,2019-01-25,20:30,BEŞİKTAŞ A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,1,194679,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-26,16:00,İSTİKBAL MOBİLYA KAYSERİSPOR,BURSASPOR,1,1,194677,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-26,19:00,GÖZTEPE A.Ş.,GALATASARAY A.Ş.,0,1,194682,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-27,13:30,ÇAYKUR RİZESPOR A.Ş.,AKHİSARSPOR,3,1,194683,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-27,16:00,ATİKER KONYASPOR,ANTALYASPOR A.Ş.,2,0,194678,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-27,19:00,DEMİR GRUP SİVASSPOR,TRABZONSPOR A.Ş.,1,1,194676,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-28,20:00,MEDİPOL BAŞAKŞEHİR FK,KASIMPAŞA A.Ş.,2,0,194680,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-28,20:00,MKE ANKARAGÜCÜ,AYTEMİZ ALANYASPOR,0,2,194681,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,19,2019-01-28,20:00,FENERBAHÇE A.Ş.,EVKUR YENİ MALATYASPOR,3,2,194684,https://www.tff.org/Default.aspx?hafta=19&pageID=1467
2018-19,20,2019-02-01,20:30,FENERBAHÇE A.Ş.,GÖZTEPE A.Ş.,2,0,194685,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-02,13:30,EVKUR YENİ MALATYASPOR,İSTİKBAL MOBİLYA KAYSERİSPOR,1,1,194691,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-02,16:00,KASIMPAŞA A.Ş.,DEMİR GRUP SİVASSPOR,1,3,194686,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-02,16:00,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,1,0,194688,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-02,19:00,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş.,1,1,194692,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-03,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,ÇAYKUR RİZESPOR A.Ş.,0,1,194690,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-03,16:00,AKHİSARSPOR,MEDİPOL BAŞAKŞEHİR FK,0,3,194689,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-03,19:00,ANTALYASPOR A.Ş.,BEŞİKTAŞ A.Ş.,2,6,194687,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,20,2019-02-04,20:00,BURSASPOR,ATİKER KONYASPOR,0,0,194693,https://www.tff.org/Default.aspx?hafta=20&pageID=1467
2018-19,21,2019-02-08,20:30,İSTİKBAL MOBİLYA KAYSERİSPOR,FENERBAHÇE A.Ş.,1,0,194696,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-09,16:00,MEDİPOL BAŞAKŞEHİR FK,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,1,194694,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-09,16:00,ÇAYKUR RİZESPOR A.Ş.,ANTALYASPOR A.Ş.,1,1,194697,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-09,19:00,BEŞİKTAŞ A.Ş.,BURSASPOR,2,0,194701,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-10,13:30,ATİKER KONYASPOR,EVKUR YENİ MALATYASPOR,1,1,194702,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-10,16:00,GÖZTEPE A.Ş.,AYTEMİZ ALANYASPOR,3,2,194700,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-10,19:00,GALATASARAY A.Ş.,TRABZONSPOR A.Ş.,3,1,194699,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-11,20:00,MKE ANKARAGÜCÜ,KASIMPAŞA A.Ş.,3,0,194695,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,21,2019-02-11,20:00,DEMİR GRUP SİVASSPOR,AKHİSARSPOR,2,1,194698,https://www.tff.org/Default.aspx?hafta=21&pageID=1467
2018-19,22,2019-02-15,20:30,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş.,1,2,194710,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-16,13:30,AKHİSARSPOR,MKE ANKARAGÜCÜ,0,0,194703,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-16,16:00,BURSASPOR,ÇAYKUR RİZESPOR A.Ş.,0,2,194709,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-16,19:00,FENERBAHÇE A.Ş.,ATİKER KONYASPOR,1,1,194711,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-17,13:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,DEMİR GRUP SİVASSPOR,4,2,194707,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-17,16:00,TRABZONSPOR A.Ş.,AYTEMİZ ALANYASPOR,0,2,194704,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-17,16:00,İSTİKBAL MOBİLYA KAYSERİSPOR,GÖZTEPE A.Ş.,2,1,194706,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-17,19:00,KASIMPAŞA A.Ş.,GALATASARAY A.Ş.,1,4,194705,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,22,2019-02-18,20:00,ANTALYASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,0,1,194708,https://www.tff.org/Default.aspx?hafta=22&pageID=1467
2018-19,23,2019-02-22,20:30,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş.,1,3,194713,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-22,20:30,ÇAYKUR RİZESPOR A.Ş.,EVKUR YENİ MALATYASPOR,3,0,194714,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-23,13:30,DEMİR GRUP SİVASSPOR,ANTALYASPOR A.Ş.,1,2,194715,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-23,16:00,AYTEMİZ ALANYASPOR,KASIMPAŞA A.Ş.,3,0,194712,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-24,13:30,MKE ANKARAGÜCÜ,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2,1,194716,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-24,16:00,ATİKER KONYASPOR,İSTİKBAL MOBİLYA KAYSERİSPOR,0,1,194718,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-24,19:00,GALATASARAY A.Ş.,AKHİSARSPOR,1,0,194717,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-24,19:00,MEDİPOL BAŞAKŞEHİR FK,BURSASPOR,3,0,194720,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,23,2019-02-25,21:00,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,3,3,194719,https://www.tff.org/Default.aspx?hafta=23&pageID=1467
2018-19,24,2019-03-01,20:30,ANTALYASPOR A.Ş.,MKE ANKARAGÜCÜ,2,4,194721,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
